,cumsumduration,cumsumwinner,cumsum_hitsTotal,cumsum_hitsSuccessful,cumsum_takedownTotal,cumsum_takedownSuccessful,cumsum_submissionAttempts,cumsum_takeovers,cumsum_accentedHitsTotal,cumsum_accentedHitsSuccessful,cumsum_knockdowns,cumsum_protectionPassage,cumsum_hitsHeadTotal,cumsum_hitsHeadSuccessful,cumsum_hitsBodyTotal,cumsum_hitsBodySuccessful,cumsum_hitsLegsTotal,cumsum_hitsLegsSuccessful,cumsum_accentedHitsPositionDistanceTotal,cumsum_accentedHitsPositionDistanceSuccessful,cumsum_accentedHitsPositionClinchTotal,cumsum_accentedHitsPositionClinchSuccessful,cumsum_accentedHitsPositionParterTotal,cumsum_accentedHitsPositionParterSuccessful,cumsumwinMethods_[DEC],cumsumwinMethods_[DQ],cumsumwinMethods_[KO],cumsumwinMethods_[SUB],eventDate.date,fighterId,duration,winner,fighter_nbr,count_of_fights,fighterName
1085,3895.0,14,765.0,574.0,34.0,20.0,3.0,0.0,394.0,226.0,0.0,10.0,363.0,201.0,20.0,15.0,11.0,10.0,124.0,47.0,47.0,29.0,223.0,150.0,6,0,10,2,2006-12-30,1306,239.0,False,1,18,Tito Ortiz
1480,4134.0,14,786.0,581.0,37.0,20.0,3.0,0.0,415.0,233.0,0.0,10.0,377.0,203.0,21.0,16.0,17.0,14.0,145.0,54.0,47.0,29.0,223.0,150.0,6,0,11,2,2008-05-24,1306,300.0,False,2,19,Tito Ortiz
1999,4434.0,14,825.0,614.0,40.0,20.0,5.0,0.0,434.0,246.0,0.0,10.0,384.0,205.0,30.0,25.0,20.0,16.0,152.0,56.0,59.0,40.0,223.0,150.0,7,0,11,2,2009-11-21,1306,300.0,False,2,20,Tito Ortiz
2318,4734.0,14,844.0,619.0,42.0,20.0,5.0,0.0,453.0,251.0,0.0,10.0,401.0,209.0,31.0,26.0,21.0,16.0,171.0,61.0,59.0,40.0,223.0,150.0,8,0,11,2,2010-10-23,1306,300.0,False,2,21,Tito Ortiz
2558,5034.0,14,885.0,637.0,43.0,20.0,5.0,0.0,482.0,259.0,0.0,10.0,425.0,214.0,35.0,29.0,22.0,16.0,199.0,68.0,59.0,40.0,224.0,151.0,9,0,11,2,2011-07-02,1306,116.0,True,2,22,Tito Ortiz
2579,5150.0,15,902.0,644.0,43.0,20.0,6.0,0.0,498.0,265.0,0.0,10.0,437.0,218.0,36.0,30.0,25.0,17.0,213.0,73.0,59.0,40.0,226.0,152.0,9,0,11,3,2011-08-06,1306,288.0,False,2,23,Tito Ortiz
2741,5438.0,15,908.0,644.0,43.0,20.0,7.0,0.0,504.0,265.0,0.0,10.0,442.0,218.0,36.0,30.0,26.0,17.0,219.0,73.0,59.0,40.0,226.0,152.0,9,0,12,3,2011-12-10,1306,195.0,False,2,24,Tito Ortiz
2957,5633.0,15,929.0,657.0,44.0,20.0,7.0,0.0,521.0,274.0,0.0,10.0,456.0,225.0,39.0,32.0,26.0,17.0,229.0,77.0,66.0,45.0,226.0,152.0,9,0,13,3,2012-07-07,1306,300.0,False,2,25,Tito Ortiz
2847,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-04-14,1307,88.0,False,2,0,Yoislandy Izquierdo
2955,88.0,0,17.0,7.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,0.0,10.0,2.0,5.0,3.0,2.0,2.0,17.0,7.0,0.0,0.0,0.0,0.0,0,0,0,1,2012-07-07,1307,300.0,False,2,1,Yoislandy Izquierdo
2943,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-06-23,1308,300.0,False,2,0,John Teixeira
2942,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-06-23,1309,261.0,False,2,0,Delson Heleno
3120,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2013-01-19,1310,300.0,False,1,0,Milton Vieira
2945,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-06-23,1311,64.0,False,2,0,Wagner Campos
790,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2005-10-03,1312,283.0,True,2,0,Spencer Fisher
843,283.0,1,23.0,13.0,1.0,0.0,1.0,0.0,17.0,7.0,0.0,0.0,13.0,5.0,3.0,1.0,1.0,1.0,10.0,4.0,7.0,3.0,0.0,0.0,0,0,0,1,2006-01-16,1312,300.0,True,2,1,Spencer Fisher
862,583.0,2,93.0,43.0,1.0,0.0,1.0,0.0,82.0,32.0,0.0,0.0,64.0,18.0,15.0,11.0,3.0,3.0,64.0,22.0,18.0,10.0,0.0,0.0,0,0,1,1,2006-03-04,1312,300.0,False,2,2,Spencer Fisher
912,883.0,2,134.0,57.0,6.0,0.0,2.0,1.0,120.0,43.0,0.0,2.0,93.0,24.0,22.0,14.0,5.0,5.0,96.0,29.0,24.0,14.0,0.0,0.0,1,0,1,1,2006-05-27,1312,103.0,True,2,3,Spencer Fisher
1026,986.0,3,159.0,77.0,6.0,0.0,2.0,1.0,137.0,55.0,0.0,3.0,102.0,29.0,27.0,19.0,8.0,7.0,103.0,34.0,27.0,16.0,7.0,5.0,1,0,2,1,2006-10-14,1312,278.0,True,1,4,Spencer Fisher
1098,1264.0,4,191.0,105.0,6.0,0.0,2.0,1.0,154.0,68.0,0.0,3.0,118.0,41.0,28.0,20.0,8.0,7.0,106.0,37.0,38.0,23.0,10.0,8.0,1,0,3,1,2007-01-25,1312,243.0,False,1,5,Spencer Fisher
1199,1507.0,4,230.0,132.0,6.0,0.0,2.0,1.0,178.0,80.0,0.0,3.0,136.0,47.0,33.0,25.0,9.0,8.0,126.0,47.0,41.0,24.0,11.0,9.0,1,0,4,1,2007-06-12,1312,300.0,True,2,6,Spencer Fisher
1323,1807.0,5,307.0,159.0,6.0,0.0,2.0,1.0,255.0,107.0,0.0,3.0,205.0,68.0,37.0,28.0,13.0,11.0,202.0,73.0,42.0,25.0,11.0,9.0,2,0,4,1,2007-11-17,1312,300.0,False,2,7,Spencer Fisher
1517,2107.0,5,320.0,168.0,6.0,0.0,2.0,1.0,261.0,109.0,0.0,3.0,210.0,69.0,37.0,28.0,14.0,12.0,207.0,74.0,43.0,26.0,11.0,9.0,3,0,4,1,2008-06-21,1312,300.0,True,2,8,Spencer Fisher
1637,2407.0,6,360.0,197.0,9.0,1.0,2.0,1.0,279.0,119.0,0.0,5.0,222.0,75.0,42.0,31.0,15.0,13.0,224.0,84.0,44.0,26.0,11.0,9.0,4,0,4,1,2008-10-25,1312,236.0,True,1,9,Spencer Fisher
1850,2643.0,7,389.0,220.0,9.0,1.0,4.0,2.0,286.0,121.0,0.0,5.0,224.0,75.0,47.0,33.0,15.0,13.0,227.0,84.0,48.0,28.0,11.0,9.0,4,0,4,2,2009-06-13,1312,300.0,True,1,10,Spencer Fisher
1953,2943.0,8,418.0,244.0,10.0,2.0,4.0,2.0,309.0,139.0,0.0,6.0,236.0,82.0,57.0,43.0,16.0,14.0,232.0,87.0,64.0,41.0,13.0,11.0,5,0,4,2,2009-10-24,1312,243.0,False,1,11,Spencer Fisher
2197,3186.0,8,441.0,254.0,10.0,2.0,4.0,2.0,325.0,143.0,0.0,6.0,246.0,82.0,60.0,45.0,19.0,16.0,248.0,91.0,64.0,41.0,13.0,11.0,5,0,5,2,2010-06-19,1312,300.0,False,2,12,Spencer Fisher
2313,3486.0,8,499.0,274.0,10.0,2.0,4.0,2.0,383.0,163.0,0.0,6.0,291.0,94.0,69.0,50.0,23.0,19.0,306.0,111.0,64.0,41.0,13.0,11.0,6,0,5,2,2010-10-16,1312,300.0,True,1,13,Spencer Fisher
2442,3786.0,9,573.0,331.0,11.0,2.0,5.0,2.0,414.0,185.0,0.0,8.0,302.0,99.0,83.0,61.0,29.0,25.0,328.0,125.0,72.0,48.0,14.0,12.0,7,0,5,2,2011-02-26,1312,300.0,False,2,14,Spencer Fisher
2605,4086.0,9,621.0,340.0,11.0,2.0,5.0,2.0,459.0,191.0,0.0,8.0,343.0,103.0,85.0,62.0,31.0,26.0,370.0,129.0,75.0,50.0,14.0,12.0,8,0,5,2,2011-08-27,1312,171.0,False,2,15,Spencer Fisher
2926,4257.0,9,631.0,348.0,11.0,2.0,5.0,2.0,460.0,191.0,0.0,8.0,344.0,103.0,85.0,62.0,31.0,26.0,371.0,129.0,75.0,50.0,14.0,12.0,8,0,6,2,2012-06-22,1312,300.0,False,2,16,Spencer Fisher
2609,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-08-27,1313,40.0,False,2,0,Luis Ramos
2932,40.0,0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,2012-06-22,1313,260.0,False,2,1,Luis Ramos
2017,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2009-12-12,1314,300.0,False,2,0,Ricardo Funch
2186,300.0,0,11.0,9.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1,0,0,0,2010-06-12,1314,108.0,False,1,1,Ricardo Funch
2770,408.0,0,17.0,15.0,3.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,0.0,1,0,0,1,2012-01-14,1314,82.0,False,2,2,Ricardo Funch
2934,490.0,0,27.0,19.0,3.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,9.0,2.0,3.0,2.0,4.0,4.0,12.0,5.0,4.0,3.0,0.0,0.0,1,0,1,1,2012-06-22,1314,192.0,False,2,3,Ricardo Funch
2339,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2010-11-13,1315,141.0,True,1,0,Carlos Eduardo Rocha
2416,141.0,1,5.0,3.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,2011-02-05,1315,300.0,False,2,1,Carlos Eduardo Rocha
2917,441.0,1,44.0,19.0,1.0,0.0,1.0,1.0,41.0,16.0,0.0,1.0,26.0,6.0,1.0,0.0,14.0,10.0,38.0,16.0,3.0,0.0,0.0,0.0,1,0,0,1,2012-06-08,1315,300.0,False,2,2,Carlos Eduardo Rocha
2739,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-12-10,1316,70.0,True,1,0,Jake Hecht
2834,70.0,1,38.0,31.0,1.0,0.0,0.0,0.0,34.0,27.0,0.0,0.0,32.0,26.0,2.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,27.0,25.0,0,0,1,0,2012-03-02,1316,55.0,False,2,1,Jake Hecht
2923,125.0,1,43.0,33.0,1.0,0.0,0.0,0.0,39.0,29.0,0.0,0.0,36.0,27.0,3.0,2.0,0.0,0.0,10.0,3.0,2.0,1.0,27.0,25.0,0,0,1,1,2012-06-08,1316,300.0,False,2,2,Jake Hecht
2813,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-02-15,1317,300.0,False,2,0,Bernardo Magalhaes
2922,300.0,0,24.0,7.0,6.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,22.0,5.0,2.0,2.0,0.0,0.0,24.0,7.0,0.0,0.0,0.0,0.0,1,0,0,0,2012-06-08,1317,300.0,False,2,1,Bernardo Magalhaes
2782,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-01-20,1318,97.0,False,2,0,Pat Schilling
2905,97.0,0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1,2012-06-01,1318,300.0,False,2,1,Pat Schilling
2628,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-09-17,1319,300.0,False,2,0,Jorge Lopez
2876,300.0,0,43.0,38.0,2.0,2.0,0.0,0.0,25.0,21.0,0.0,4.0,23.0,19.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,20.0,19.0,1,0,0,0,2012-05-15,1319,300.0,False,2,1,Jorge Lopez
1014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2006-10-10,1320,163.0,True,2,0,Jason MacDonald
1079,163.0,1,16.0,14.0,1.0,0.0,2.0,1.0,7.0,5.0,0.0,2.0,5.0,4.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,3.0,3.0,0,0,0,1,2006-12-30,1320,243.0,True,2,1,Jason MacDonald
1120,406.0,2,38.0,31.0,3.0,1.0,3.0,1.0,15.0,8.0,0.0,3.0,8.0,5.0,2.0,1.0,5.0,2.0,10.0,4.0,2.0,1.0,3.0,3.0,0,0,0,2,2007-03-03,1320,300.0,False,2,2,Jason MacDonald
1210,706.0,2,51.0,40.0,8.0,1.0,3.0,1.0,21.0,10.0,0.0,3.0,12.0,5.0,3.0,2.0,6.0,3.0,15.0,5.0,2.0,1.0,4.0,4.0,0,0,1,2,2007-06-16,1320,198.0,True,1,3,Jason MacDonald
1309,904.0,3,113.0,90.0,10.0,2.0,3.0,1.0,49.0,28.0,0.0,5.0,37.0,20.0,5.0,4.0,7.0,4.0,17.0,6.0,2.0,1.0,30.0,21.0,0,0,2,2,2007-10-20,1320,300.0,False,2,4,Jason MacDonald
1449,1204.0,3,132.0,105.0,11.0,2.0,3.0,1.0,53.0,29.0,0.0,5.0,40.0,20.0,5.0,4.0,8.0,5.0,21.0,7.0,2.0,1.0,30.0,21.0,1,0,2,2,2008-04-19,1320,54.0,True,1,5,Jason MacDonald
1574,1258.0,4,147.0,117.0,11.0,2.0,3.0,1.0,65.0,38.0,0.0,6.0,51.0,28.0,5.0,4.0,9.0,6.0,24.0,7.0,3.0,2.0,38.0,29.0,1,0,3,2,2008-08-09,1320,164.0,False,2,6,Jason MacDonald
1585,1422.0,4,155.0,122.0,11.0,2.0,5.0,2.0,69.0,40.0,0.0,6.0,54.0,29.0,5.0,4.0,10.0,7.0,26.0,8.0,3.0,2.0,40.0,30.0,1,0,3,3,2008-09-06,1320,80.0,True,1,7,Jason MacDonald
1678,1502.0,5,164.0,127.0,12.0,3.0,6.0,2.0,75.0,42.0,0.0,9.0,60.0,31.0,5.0,4.0,10.0,7.0,29.0,8.0,5.0,3.0,41.0,31.0,1,0,3,4,2008-12-13,1320,138.0,False,1,8,Jason MacDonald
1813,1640.0,5,180.0,136.0,16.0,4.0,6.0,2.0,88.0,48.0,0.0,9.0,67.0,31.0,6.0,5.0,15.0,12.0,38.0,10.0,9.0,7.0,41.0,31.0,1,0,4,4,2009-04-18,1320,147.0,False,1,9,Jason MacDonald
2155,1787.0,5,185.0,139.0,17.0,4.0,6.0,2.0,89.0,49.0,0.0,9.0,67.0,31.0,6.0,5.0,16.0,13.0,38.0,10.0,10.0,8.0,41.0,31.0,1,0,5,4,2010-05-08,1320,162.0,False,1,10,Jason MacDonald
2491,1949.0,5,197.0,149.0,17.0,4.0,6.0,2.0,96.0,54.0,0.0,9.0,70.0,32.0,8.0,7.0,18.0,15.0,42.0,12.0,13.0,11.0,41.0,31.0,1,0,6,4,2011-04-30,1320,97.0,True,1,11,Jason MacDonald
2621,2046.0,6,198.0,149.0,18.0,4.0,7.0,2.0,97.0,54.0,0.0,10.0,71.0,32.0,8.0,7.0,18.0,15.0,43.0,12.0,13.0,11.0,41.0,31.0,1,0,6,5,2011-09-17,1320,228.0,False,2,12,Jason MacDonald
2879,2274.0,6,208.0,154.0,21.0,4.0,7.0,2.0,104.0,56.0,0.0,10.0,76.0,32.0,10.0,9.0,18.0,15.0,47.0,12.0,16.0,13.0,41.0,31.0,1,0,7,5,2012-05-15,1320,50.0,False,2,13,Jason MacDonald
576,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2004-01-31,1321,300.0,False,2,0,Jeff Curran
1242,300.0,0,11.0,7.0,1.0,0.0,1.0,0.0,8.0,4.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,1,0,0,0,2007-08-05,1321,300.0,True,1,1,Jeff Curran
2674,600.0,1,48.0,35.0,2.0,0.0,2.0,0.0,25.0,13.0,0.0,0.0,20.0,9.0,4.0,4.0,1.0,0.0,19.0,8.0,2.0,1.0,4.0,4.0,2,0,0,0,2011-10-29,1321,300.0,False,2,2,Jeff Curran
2885,900.0,1,118.0,58.0,4.0,0.0,2.0,0.0,94.0,35.0,0.0,0.0,76.0,22.0,14.0,11.0,4.0,2.0,83.0,26.0,7.0,5.0,4.0,4.0,3,0,0,0,2012-05-15,1321,300.0,False,2,3,Jeff Curran
1989,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2009-11-18,1322,86.0,True,1,0,Kamal Shalorus
2048,86.0,1,28.0,17.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0,0.0,22.0,11.0,2.0,2.0,2.0,2.0,19.0,11.0,3.0,1.0,4.0,3.0,0,0,1,0,2010-01-10,1322,300.0,True,1,1,Kamal Shalorus
2460,386.0,2,88.0,36.0,2.0,2.0,0.0,0.0,84.0,33.0,0.0,0.0,75.0,25.0,6.0,5.0,3.0,3.0,75.0,28.0,4.0,2.0,5.0,3.0,1,0,1,0,2011-03-19,1322,135.0,False,2,2,Kamal Shalorus
2777,521.0,2,128.0,40.0,4.0,2.0,0.0,0.0,124.0,37.0,0.0,0.0,114.0,29.0,6.0,5.0,4.0,3.0,114.0,32.0,5.0,2.0,5.0,3.0,1,0,2,0,2012-01-20,1322,128.0,False,2,3,Kamal Shalorus
2883,649.0,2,137.0,43.0,6.0,2.0,0.0,0.0,130.0,39.0,0.0,0.0,120.0,31.0,6.0,5.0,4.0,3.0,120.0,34.0,5.0,2.0,5.0,3.0,1,0,2,1,2012-05-15,1322,100.0,False,2,4,Kamal Shalorus
2713,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-11-19,1323,56.0,False,2,0,Alex Soto
2886,56.0,0,8.0,6.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0,0,1,0,2012-05-15,1323,300.0,False,2,1,Alex Soto
1596,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2008-09-17,1324,88.0,True,1,0,Mike Massenzio
1694,88.0,1,10.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2008-12-27,1324,181.0,False,2,1,Mike Massenzio
2240,269.0,1,22.0,15.0,1.0,1.0,3.0,0.0,6.0,3.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1,2010-08-01,1324,190.0,False,2,2,Mike Massenzio
2535,459.0,1,29.0,21.0,5.0,2.0,3.0,0.0,6.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0,0,1,2,2011-06-11,1324,300.0,False,1,3,Mike Massenzio
2672,759.0,1,29.0,21.0,8.0,2.0,3.0,0.0,6.0,3.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1,0,1,2,2011-10-08,1324,300.0,True,1,4,Mike Massenzio
2766,1059.0,2,90.0,53.0,11.0,2.0,3.0,0.0,64.0,33.0,0.0,3.0,63.0,32.0,1.0,1.0,0.0,0.0,56.0,30.0,7.0,3.0,1.0,0.0,2,0,1,2,2012-01-14,1324,63.0,False,2,5,Mike Massenzio
2874,1122.0,2,96.0,53.0,11.0,2.0,3.0,0.0,70.0,33.0,0.0,3.0,68.0,32.0,1.0,1.0,1.0,0.0,62.0,30.0,7.0,3.0,1.0,0.0,2,0,1,3,2012-05-05,1324,67.0,False,2,6,Mike Massenzio
2781,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-01-20,1325,22.0,True,1,0,Nick Denis
2873,22.0,1,23.0,11.0,0.0,0.0,0.0,0.0,23.0,11.0,0.0,0.0,23.0,11.0,0.0,0.0,0.0,0.0,18.0,7.0,5.0,4.0,0.0,0.0,0,0,1,0,2012-05-05,1325,299.0,False,2,1,Nick Denis
2643,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-09-24,1326,300.0,False,1,0,Eddie Yagin
2862,300.0,0,7.0,3.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,2012-04-21,1326,300.0,True,2,1,Eddie Yagin
1257,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2007-09-05,1327,150.0,True,1,0,Miguel Torres
1388,150.0,1,33.0,31.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,2008-02-13,1327,239.0,True,1,1,Miguel Torres
1489,389.0,2,65.0,56.0,0.0,0.0,3.0,1.0,23.0,14.0,0.0,0.0,16.0,7.0,3.0,3.0,4.0,4.0,19.0,12.0,2.0,1.0,2.0,1.0,0,0,0,2,2008-06-01,1327,300.0,True,1,2,Miguel Torres
1661,689.0,3,147.0,99.0,0.0,0.0,3.0,1.0,84.0,37.0,0.0,0.0,72.0,26.0,7.0,6.0,5.0,5.0,75.0,33.0,6.0,3.0,3.0,1.0,0,0,1,2,2008-12-03,1327,184.0,True,1,3,Miguel Torres
2417,873.0,4,195.0,132.0,0.0,0.0,3.0,1.0,126.0,64.0,0.0,0.0,104.0,45.0,14.0,11.0,8.0,8.0,101.0,46.0,12.0,8.0,13.0,10.0,0,0,2,2,2011-02-05,1327,300.0,True,1,4,Miguel Torres
2503,1173.0,5,269.0,160.0,0.0,0.0,3.0,1.0,200.0,92.0,0.0,0.0,175.0,70.0,17.0,14.0,8.0,8.0,173.0,74.0,14.0,8.0,13.0,10.0,1,0,2,2,2011-05-28,1327,300.0,False,2,5,Miguel Torres
2714,1473.0,5,296.0,181.0,0.0,0.0,5.0,2.0,203.0,93.0,0.0,2.0,176.0,70.0,19.0,15.0,8.0,8.0,174.0,74.0,16.0,9.0,13.0,10.0,2,0,2,2,2011-11-19,1327,300.0,True,1,6,Miguel Torres
2861,1773.0,6,360.0,225.0,0.0,0.0,5.0,2.0,245.0,115.0,0.0,2.0,207.0,82.0,28.0,23.0,10.0,10.0,212.0,92.0,20.0,13.0,13.0,10.0,3,0,2,2,2012-04-21,1327,198.0,False,2,7,Miguel Torres
2793,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2012-01-28,1328,103.0,False,2,0,Eric Wisely
2850,103.0,0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,2012-04-14,1328,300.0,False,2,1,Eric Wisely
2540,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2011-06-11,1329,86.0,False,2,0,Aaron Rosa
2702,86.0,0,22.0,9.0,1.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0,0,1,0,2011-11-12,1329,300.0,True,1,1,Aaron Rosa
2830,386.0,1,157.0,124.0,1.0,0.0,0.0,0.0,58.0,34.0,0.0,0.0,42.0,18.0,14.0,14.0,2.0,2.0,40.0,16.0,18.0,18.0,0.0,0.0,1,0,1,0,2012-03-02,1329,128.0,False,2,2,Aaron Rosa
1945,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2009-10-10,1330,134.0,True,1,0,Mackens Semerzier
2045,134.0,1,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,2010-01-10,1330,300.0,False,1,1,Mackens Semerzier
