iter	Passed	Remaining
908	12230	28134
909	12242	28117
910	12253	28099
911	12265	28082
912	12278	28066
913	12286	28041
914	12298	28024
915	12310	28008
916	12321	27988
917	12333	27972
918	12343	27950
919	12353	27929
920	12364	27910
921	12376	27894
922	12387	27875
923	12400	27861
924	12412	27844
925	12424	27827
926	12434	27805
927	12446	27789
928	12458	27772
929	12470	27756
930	12481	27738
931	12492	27719
932	12503	27700
933	12514	27681
934	12525	27662
935	12536	27643
936	12549	27630
937	12562	27615
938	12571	27592
939	12589	27589
940	12609	27589
941	12625	27583
942	12648	27590
943	12671	27597
944	12687	27590
945	12710	27596
946	12729	27595
947	12744	27586
948	12758	27573
949	12769	27555
950	12786	27549
951	12802	27541
952	12820	27537
953	12835	27528
954	12850	27517
955	12864	27506
956	12875	27486
957	12893	27482
958	12908	27471
959	12921	27458
960	12932	27439
961	12947	27429
962	12962	27418
963	12982	27418
964	13001	27417
965	13012	27399
966	13024	27381
967	13034	27362
968	13045	27342
969	13056	27325
970	13066	27304
971	13079	27289
972	13089	27268
973	13099	27247
974	13110	27229
975	13122	27212
976	13130	27187
977	13139	27166
978	13151	27149
979	13190	27188
980	13215	27198
981	13244	27217
982	13259	27207
983	13274	27195
984	13286	27179
985	13296	27158
986	13307	27141
987	13317	27121
988	13330	27105
989	13342	27089
990	13352	27068
991	13363	27050
992	13376	27035
993	13388	27019
994	13399	27001
995	13410	26982
996	13423	26968
997	13435	26950
998	13445	26932
999	13456	26912
1000	13468	26896
1001	13479	26877
1002	13488	26855
1003	13498	26835
1004	13509	26817
1005	13520	26799
1006	13532	26781
1007	13542	26761
1008	13552	26742
1009	13564	26726
1010	13576	26710
1011	13588	26694
1012	13598	26672
1013	13620	26677
1014	13637	26671
1015	13654	26662
1016	13670	26655
1017	13686	26646
1018	13697	26628
1019	13708	26610
1020	13722	26597
1021	13731	26576
1022	13743	26560
1023	13754	26542
1024	13764	26522
1025	13775	26503
1026	13787	26486
1027	13798	26469
1028	13808	26450
1029	13819	26430
