iter	Passed	Remaining
864	17717	43730
865	17734	43701
866	17752	43673
867	17768	43644
868	17789	43625
869	17825	43641
870	17849	43628
871	17872	43614
872	17888	43584
873	17908	43563
874	17923	43529
875	17941	43501
876	17961	43479
877	17983	43462
878	17998	43430
879	18015	43400
880	18035	43378
881	18054	43356
882	18072	43329
883	18088	43298
884	18110	43280
885	18129	43256
886	18148	43234
887	18195	43275
888	18225	43278
889	18252	43272
890	18273	43254
891	18289	43222
892	18313	43210
893	18339	43202
894	18358	43178
895	18378	43157
896	18401	43141
897	18414	43104
898	18435	43085
899	18460	43073
900	18476	43043
901	18501	43034
902	18514	42995
903	18530	42965
904	18550	42942
905	18570	42921
906	18582	42880
907	18596	42845
908	18615	42822
909	18627	42781
910	18640	42744
911	18652	42705
912	18670	42679
913	18685	42646
914	18706	42626
915	18720	42591
916	18739	42567
917	18762	42551
918	18776	42518
919	18802	42509
920	18822	42489
921	18853	42492
922	18878	42481
923	18902	42470
924	18921	42445
925	18939	42419
926	18953	42384
927	18975	42366
928	18990	42334
929	19013	42320
930	19042	42319
931	19055	42282
932	19080	42271
933	19105	42260
934	19133	42257
935	19165	42262
936	19222	42322
937	19249	42315
938	19270	42297
939	19292	42280
940	19316	42266
941	19354	42284
942	19387	42290
943	19427	42311
944	19464	42327
945	19493	42325
946	19521	42319
947	19544	42305
948	19570	42295
949	19593	42281
950	19614	42261
951	19644	42260
952	19661	42232
953	19701	42252
954	19725	42238
955	19745	42218
956	19787	42242
957	19821	42250
958	19858	42265
959	19886	42258
960	19925	42277
961	19965	42296
962	19995	42295
963	20020	42284
964	20042	42264
965	20064	42248
966	20085	42227
967	20112	42218
968	20140	42214
969	20165	42202
970	20199	42208
971	20252	42255
972	20285	42259
973	20306	42238
974	20329	42223
975	20353	42209
976	20365	42170
977	20380	42137
978	20395	42103
979	20408	42065
980	20422	42030
981	20444	42012
982	20464	41991
983	20477	41954
984	20489	41914
985	20502	41877
986	20522	41856
987	20544	41838
988	20565	41816
989	20584	41791
990	20605	41772
991	20624	41748
992	20643	41723
993	20657	41689
994	20680	41673
995	20704	41657
996	20727	41642
997	20749	41623
998	20763	41590
999	20783	41567
1000	20823	41583
1001	20845	41566
1002	20875	41564
1003	20909	41568
1004	20939	41566
1005	20965	41556
1006	20998	41558
1007	21026	41552
1008	21057	41551
1009	21077	41529
1010	21100	41511
1011	21128	41504
1012	21146	41479
1013	21182	41487
1014	21211	41483
1015	21248	41492
1016	21308	41547
1017	21329	41526
1018	21343	41493
1019	21360	41464
1020	21380	41441
1021	21396	41410
1022	21408	41373
1023	21419	41333
1024	21431	41295
1025	21444	41259
1026	21466	41239
1027	21488	41220
1028	21503	41188
1029	21531	41182
1030	21566	41187
1031	21594	41179
1032	21628	41183
1033	21652	41168
1034	21672	41146
1035	21689	41118
1036	21701	41080
1037	21720	41056
1038	21744	41039
1039	21759	41007
1040	21781	40989
1041	21810	40983
1042	21838	40975
1043	21854	40946
1044	21865	40907
1045	21876	40866
1046	21888	40828
1047	21899	40789
1048	21909	40748
1049	21927	40721
1050	21937	40681
1051	21953	40651
1052	21963	40610
1053	21975	40572
1054	21987	40535
1055	21997	40496
1056	22011	40462
1057	22028	40433
1058	22048	40411
1059	22064	40382
1060	22086	40363
1061	22103	40336
1062	22114	40297
1063	22127	40262
1064	22138	40224
1065	22156	40197
1066	22166	40157
1067	22184	40132
1068	22197	40096
1069	22212	40065
1070	22227	40034
1071	22248	40014
1072	22262	39982
1073	22277	39950
1074	22471	40238
1075	22495	40223
1076	22516	40202
1077	22536	40181
1078	22554	40154
1079	22567	40120
1080	22586	40095
1081	22595	40054
1082	22615	40030
1083	22635	40008
1084	22650	39977
1085	22663	39943
1086	22675	39907
1087	22684	39865
1088	22698	39831
1089	22711	39797
1090	22730	39772
1091	22750	39750
1092	22767	39723
1093	22801	39726
1094	22822	39704
1095	22843	39684
1096	22864	39663
1097	22885	39642
1098	22904	39619
1099	22920	39590
1100	22939	39565
1101	22956	39538
1102	22977	39517
1103	23000	39501
1104	23017	39473
1105	23033	39443
1106	23058	39431
1107	23079	39409
1108	23092	39376
1109	23103	39338
1110	23116	39303
1111	23124	39262
1112	23140	39233
1113	23157	39205
1114	23168	39168
1115	23189	39147
1116	23209	39126
1117	23222	39091
1118	23231	39051
1119	23242	39014
1120	23261	38989
1121	23280	38967
1122	23293	38933
1123	23304	38896
1124	23324	38873
1125	23340	38845
1126	23357	38818
1127	23383	38806
1128	23399	38777
1129	23414	38747
1130	23427	38714
1131	23461	38715
1132	23512	38745
1133	23536	38729
1134	23555	38705
1135	23581	38693
1136	23596	38663
1137	23618	38645
1138	23634	38616
1139	23655	38596
1140	23668	38562
1141	23687	38539
1142	23700	38505
1143	23714	38473
1144	23726	38438
1145	23739	38405
1146	23752	38373
1147	23766	38340
1148	23795	38333
1149	23829	38334
1150	23861	38332
1151	23891	38325
1152	23916	38311
1153	23939	38294
1154	23955	38266
1155	23973	38242
1156	24000	38230
1157	24027	38220
1158	24054	38208
1159	24074	38187
1160	24091	38160
1161	24110	38136
1162	24140	38130
1163	24158	38106
1164	24187	38097
1165	24215	38088
1166	24232	38061
1167	24250	38037
1168	24266	38008
1169	24285	37984
1170	24303	37959
1171	24322	37935
1172	24341	37912
1173	24361	37891
1174	24384	37873
1175	24400	37845
1176	24421	37824
1177	24449	37815
1178	24464	37786
1179	24513	37808
1180	24552	37816
1181	24608	37850
1182	24656	37870
1183	24680	37854
1184	24701	37834
1185	24726	37819
1186	24749	37802
1187	24780	37796
1188	24811	37790
1189	24839	37781
1190	24864	37766
1191	24885	37746
1192	24910	37731
1193	24939	37721
1194	24955	37694
1195	24979	37678
1196	25007	37667
1197	25058	37691
1198	25083	37677
1199	25106	37660
1200	25127	37638
1201	25142	37609
1202	25171	37599
1203	25195	37583
1204	25221	37570
1205	25246	37555
1206	25263	37528
1207	25287	37511
1208	25307	37490
1209	25328	37469
1210	25352	37452
1211	25368	37425
1212	25389	37403
1213	25410	37383
1214	25431	37362
1215	25457	37349
1216	25478	37327
1217	25497	37304
1218	25517	37282
1219	25580	37322
1220	25610	37314
1221	25629	37290
1222	25647	37265
1223	25670	37246
1224	25692	37227
1225	25715	37210
1226	25740	37195
1227	25764	37178
1228	25797	37174
1229	25859	37212
1230	25902	37222
1231	25933	37216
1232	25953	37193
1233	25979	37180
1234	26002	37160
1235	26022	37139
1236	26056	37135
1237	26081	37120
1238	26097	37092
1239	26116	37068
1240	26140	37051
1241	26155	37022
1242	26176	37000
1243	26202	36987
1244	26223	36965
1245	26246	36946
1246	26269	36928
1247	26299	36920
1248	26327	36908
1249	26347	36886
1250	26366	36863
1251	26390	36844
1252	26410	36823
1253	26426	36794
1254	26444	36769
1255	26469	36753
1256	26499	36745
1257	26523	36728
1258	26548	36712
1259	26602	36736
1260	26636	36732
1261	26670	36730
1262	26690	36706
1263	26705	36678
1264	26731	36663
1265	26755	36646
1266	26784	36635
1267	26810	36621
1268	26831	36599
1269	26856	36583
1270	26880	36567
1271	26898	36541
1272	26921	36522
1273	26939	36497
1274	26962	36478
1275	26987	36462
1276	27010	36444
1277	27037	36430
1278	27060	36412
1279	27083	36393
1280	27110	36379
1281	27128	36355
1282	27150	36334
1283	27169	36310
1284	27185	36282
1285	27208	36264
1286	27232	36246
1287	27253	36225
1288	27275	36204
1289	27288	36172
1290	27319	36164
1291	27344	36149
1292	27373	36138
1293	27391	36113
1294	27416	36096
1295	27438	36076
1296	27458	36054
1297	27477	36029
1298	27508	36021
1299	27533	36005
1300	27556	35986
1301	27580	35968
1302	27636	35993
1303	27682	36004
1304	27708	35988
1305	27727	35964
1306	27741	35934
1307	27772	35926
1308	27803	35917
1309	27833	35907
1310	27859	35891
1311	27887	35879
1312	27916	35868
1313	27938	35847
1314	27961	35828
1315	27989	35815
1316	28011	35796
1317	28035	35778
1318	28054	35754
1319	28074	35731
1320	28094	35708
1321	28113	35684
1322	28139	35669
1323	28163	35651
1324	28196	35644
1325	28267	35686
1326	28323	35708
1327	28351	35695
1328	28379	35682
1329	28395	35654
1330	28421	35639
1331	28447	35623
1332	28471	35605
1333	28495	35587
1334	28513	35561
1335	28529	35534
1336	28546	35507
1337	28570	35488
1338	28588	35462
